Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt,PDInt
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rocI-4-11,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,32394.75,51235.95,41833.36,60001.0,60001.0,35262.39,33772.62,36264.94,17201.38,47556.22,54411.9,34886.95,33773.74,42272.94
rocI-4-11,1,better,better,better,better,better,better,solved_not_verified,better,better,better,better,better,better,better,17171.12,51678.41,34792.92,52696.64,60000.0,34581.64,15489.07,33961.16,32167.32,42771.34,60000.0,34698.62,32564.66,35677.62
rocI-4-11,2,better,better,better,better,better,better,better,better,better,better,better,better,better,better,32376.86,50321.34,33052.16,49727.02,60000.0,30955.88,36596.62,34080.39,35231.94,53661.62,57895.57,33570.08,33903.99,29463.28
rocI-4-11,3,better,better,better,better,better,solved_not_verified,better,better,solved_not_verified,better,better,better,better,better,36311.09,45315.42,35994.47,60001.0,60001.0,25780.27,32976.32,42604.74,25311.94,47010.44,47028.74,36872.01,31616.56,38892.48
rocI-4-11,4,better,better,better,better,better,solved_not_verified,solved_not_verified,solved_not_verified,better,better,better,better,better,better,33304.85,38767.76,35428.89,60000.0,60001.0,28909.06,26293.48,28530.85,40198.59,54327.01,60000.0,35341.84,33619.36,33116.05
rocII-4-11,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,32940.86,37339.7,26205.75,41762.88,60001.0,33945.83,31422.57,32016.41,35322.51,38896.49,23704.67,31436.97,26505.42,27604.48
rocII-4-11,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_objective_value,timelimit,timelimit,timelimit,31218.33,37037.08,28523.91,41720.27,60000.0,31835.74,32774.65,34760.46,38291.34,40587.23,17153.88,37089.78,27378.9,43389.52
rocII-4-11,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_objective_value,timelimit,timelimit,timelimit,43977.37,32605.02,30349.09,41762.0,60000.0,28993.24,31284.63,37072.84,46024.26,37186.72,19392.27,34072.55,24689.8,27686.17
rocII-4-11,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_objective_value,timelimit,timelimit,timelimit,30243.38,36189.91,30533.57,32650.82,56170.31,31892.81,32181.5,36375.4,33534.68,39008.25,20784.18,36126.09,34324.77,28844.05
rocII-4-11,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,fail_objective_value,timelimit,timelimit,timelimit,36896.4,33712.23,30824.25,41723.61,60001.0,32717.73,32708.67,29469.12,35088.23,39610.98,14822.26,23521.6,29115.06,28912.24
rocII-7-11,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60001.0,60000.0,60000.0,60001.0,60001.0,60000.0,60000.0,60001.0,60000.0,60001.0,57157.23,60000.0,60000.0,60000.0
rocII-7-11,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60000.0,60001.0,60001.0,60000.0,60001.0,60004.0,60001.0,60001.0,60001.0,60000.0,60000.0,60000.0
rocII-7-11,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60002.0,60000.0,60000.0,60001.0,60000.0,60001.0,60000.0,60000.0,60001.0,60000.0,60000.0,60000.0,60000.0
rocII-7-11,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60001.0,51909.31,60001.0,60000.0,60001.0
rocII-7-11,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60001.0,60000.0,60000.0,60001.0,60001.0,60000.0,60001.0,60000.0,50991.42,60000.0,60001.0,57950.22
rocII-9-11,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60000.0,60001.0,60001.0,60001.0,60001.0,60000.0,0.0,60000.0,60000.0,60001.0,60002.0,60001.0
rocII-9-11,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60001.0,60000.0,60001.0,60002.0,60000.0,60000.0,0.0,60001.0,60000.0,60001.0,60002.0,60000.0
rocII-9-11,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,0.0,60001.0,60000.0,60001.0,60000.0,60001.0
rocII-9-11,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60001.0,60000.0,60001.0,60001.0,60001.0,60008.0,60001.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0
rocII-9-11,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60001.0,60000.0,60001.0,60001.0,60000.0,60001.0,0.0,60001.0,60001.0,60000.0,60000.0,60000.0
rococoB10-011000,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,25211.01,25746.59,23402.25,29648.85,40542.51,25768.07,27525.41,32758.56,28924.04,25859.0,31067.88,28066.37,24725.78,26840.11
rococoB10-011000,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,21844.07,28557.37,23704.69,31612.9,39137.47,22856.52,21506.97,58271.79,22764.22,25349.36,33307.45,25366.18,25949.66,26338.62
rococoB10-011000,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,22365.28,28196.93,23640.88,30624.44,41247.49,23967.63,24733.34,60001.0,22705.38,27505.16,35877.56,26428.73,22258.39,26350.02
rococoB10-011000,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,23202.86,27865.74,23350.33,29505.44,42962.88,26641.35,26014.2,60000.0,22135.54,25873.84,32800.43,28691.68,24562.71,25271.48
rococoB10-011000,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,19580.83,25691.06,25114.7,30464.81,43026.8,21757.5,21414.03,60001.0,24847.64,26708.76,38714.6,31286.9,22489.74,26076.64
rococoC10-001000,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,5905.63,8951.85,6910.15,9361.24,6439.91,4803.78,4758.85,12889.53,6507.43,5750.83,16891.51,5696.46,4739.52,5120.57
rococoC10-001000,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,3992.97,5879.52,5027.47,6526.51,8273.8,5936.47,4485.97,32945.68,5057.54,5713.11,16988.6,4801.81,4570.25,5674.76
rococoC10-001000,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,4417.7,4917.16,4332.09,8550.17,6346.22,4863.69,5117.54,11212.27,5326.69,5468.08,16163.32,5550.07,5041.79,5799.88
rococoC10-001000,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,5496.5,7187.02,5129.02,6660.92,5763.43,5663.18,4631.28,9862.53,4292.2,7340.35,14990.16,4953.56,5170.71,6417.9
rococoC10-001000,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,5434.3,6207.67,6284.06,12122.03,13389.42,4860.44,7217.15,34665.24,4759.71,5399.64,11698.74,5780.12,5101.33,5226.92
rococoC11-011100,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,41540.26,23997.88,23767.25,31780.62,42035.23,28252.17,30776.25,60001.0,39750.5,41103.91,38293.86,40091.31,41411.44,37877.98
rococoC11-011100,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,41573.8,43128.33,26159.94,36187.15,40663.54,28392.97,32114.24,60000.0,40271.82,36345.07,37108.19,38838.21,41506.4,38326.99
rococoC11-011100,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,40340.12,31067.62,26513.34,28621.64,48437.33,28446.8,32483.02,60001.0,43274.45,32656.72,37966.97,42172.68,40233.16,38481.83
rococoC11-011100,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,41974.04,36090.26,26674.39,35563.41,48394.65,28310.68,31822.37,60000.0,42283.07,33183.97,34419.82,42800.14,41937.39,40737.03
rococoC11-011100,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,36764.2,35654.42,21920.6,33398.51,42485.68,27868.96,27958.97,60001.0,44045.84,33440.88,37533.92,38040.9,36729.99,36694.54
rococoC12-111000,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13105.43,19566.38,11860.28,18681.96,22013.57,10346.26,19091.03,60000.0,12210.57,13485.0,25781.19,11576.1,12518.77,23561.21
rococoC12-111000,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,14420.34,21504.38,13635.14,18529.96,21588.83,11333.25,16077.05,60000.0,13032.09,14404.52,32418.62,18335.89,15281.12,23263.13
rococoC12-111000,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13944.38,21347.69,12500.04,16200.27,16128.01,11668.48,18048.69,60001.0,13197.16,15886.19,27274.93,15579.28,15079.83,24731.7
rococoC12-111000,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,13702.17,20561.12,11962.23,16322.37,18536.61,12800.93,20086.47,60000.0,14858.97,12880.46,31087.87,16580.13,13510.83,24561.45
rococoC12-111000,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,14679.04,19897.32,11768.43,16624.71,20539.23,13062.18,17468.6,60001.0,12153.43,16833.29,27560.02,18251.4,13365.79,24267.58
roll3000,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,1529.53,5525.99,7318.93,9084.49,2834.97,2391.9,6520.84,8369.03,1654.2,2311.25,3506.11,2628.47,4541.24,9079.02
roll3000,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,3214.66,8220.46,6627.69,8255.47,2410.12,2728.41,5104.58,4191.54,2034.68,1601.57,5904.94,1538.94,5031.23,9672.91
roll3000,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,2581.86,5537.74,7239.08,8250.04,2534.07,3481.64,4400.97,7934.42,1976.91,1747.53,2920.54,1408.73,3656.4,9916.45
roll3000,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,3020.0,7405.55,4449.54,5263.92,2486.55,2754.2,5538.0,5445.76,1535.56,2179.86,2202.64,1566.32,4395.85,9803.05
roll3000,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,3267.99,7377.76,6449.58,9336.46,2409.35,2799.3,4429.05,5889.92,1801.6,1977.67,2989.8,2116.56,3402.86,5817.58
rout,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,497.23,267.05,337.01,809.58,728.49,352.98,387.68,578.2,505.02,335.83,427.83,421.48,400.47,392.41
rout,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,371.88,276.14,256.01,224.55,972.4,472.39,403.49,577.25,389.79,425.39,396.66,347.11,295.02,339.0
rout,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,279.45,310.46,464.44,347.29,790.66,507.05,635.18,707.05,268.52,331.53,286.79,290.83,245.01,326.26
rout,3,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,632.36,388.36,279.41,3566.55,822.44,459.76,349.87,482.56,600.62,632.8,238.13,325.71,209.34,297.55
rout,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,399.5,280.25,269.76,260.11,486.38,245.48,472.77,634.06,371.88,601.1,513.3,309.12,194.76,447.35
roy,0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.26,1.12,11.4,1.61,2.24,3.47,1.97,5.0,1.73,0.69,1.7,3.71,1.35,7.13
roy,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,0.82,1.15,13.46,0.84,3.75,3.56,0.46,5.0,1.58,1.64,3.08,3.87,0.52,8.37
roy,2,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.76,0.96,9.83,0.29,2.83,3.33,2.33,6.0,2.46,0.2,2.29,3.03,0.64,7.55
roy,3,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.56,1.53,7.19,1.23,4.07,2.55,1.38,4.0,1.56,0.89,1.31,3.6,0.19,10.19
roy,4,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,1.94,1.32,13.95,0.75,2.78,2.92,1.48,4.0,1.43,0.91,1.06,2.75,1.52,8.06
rvb-sub,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,57629.66,58544.81,58571.67,55428.46,59553.77,56075.69,57588.9,52030.65,57795.08,58225.8,58362.56,59507.61,57835.96,57742.99
rvb-sub,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,57650.15,58240.98,59129.89,58083.18,59495.07,57372.4,56186.21,51960.04,57080.43,58632.21,58270.57,59525.68,57674.29,58023.18
rvb-sub,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,58734.73,58607.18,59251.87,58526.55,59519.51,57410.12,59244.76,52084.49,57568.61,59114.59,58141.23,59432.97,58698.69,56681.51
rvb-sub,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,57460.48,58355.39,59237.79,55681.1,59469.53,57448.67,57422.56,52029.5,54354.57,59023.75,60001.0,59502.28,57446.19,58872.61
rvb-sub,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,57636.7,58220.86,58550.0,58055.81,59553.28,57213.81,56944.85,59383.97,57832.78,58936.22,58535.03,59490.61,57585.18,56724.13
satellites1-25,0,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,60000.0,54688.54,59631.5,40757.12,60000.0,60032.0,60011.0,60000.0,0.0,29703.17,60001.0,60025.0,60000.0,60000.0
satellites1-25,1,timelimit,timelimit,ok,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,56374.18,37364.25,60001.0,60079.0,60032.0,60000.0,0.0,60000.0,60000.0,60406.0,60013.0,60025.0
satellites1-25,2,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,59977.11,60000.0,57653.54,60000.0,60001.0,60001.0,60000.0,60004.0,0.0,60000.0,60018.0,60016.0,57183.06,52478.08
satellites1-25,3,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60065.0,60000.0,60028.0,40545.55,60001.0,60001.0,60000.0,60055.0,0.0,60000.0,60000.0,60001.0,60059.0,60054.0
satellites1-25,4,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,ok,timelimit,timelimit,60001.0,59422.2,60013.0,26939.23,60001.0,60001.0,60000.0,60038.0,0.0,47248.39,60000.0,56689.24,60016.0,60001.0
satellites2-60,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60001.0,60001.0,60574.0,60002.0,62814.0,60000.0,60000.0,60001.0,0.0,60001.0,60000.0,63078.0,60000.0,60000.0
satellites2-60,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60608.0,60000.0,62093.0,60000.0,64636.0,62206.0,61711.0,60001.0,0.0,60001.0,60001.0,64623.0,60001.0,60001.0
satellites2-60,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60000.0,60001.0,62790.0,60000.0,60001.0,60000.0,0.0,60001.0,60000.0,62651.0,60001.0,60001.0
satellites2-60,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60002.0,60000.0,60000.0,62796.0,60000.0,60000.0,60000.0,0.0,60001.0,60001.0,63197.0,60075.0,60001.0
satellites2-60,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,66991.0,60001.0,60001.0,60001.0,0.0,60000.0,60001.0,66408.0,60000.0,60006.0
satellites2-60-fs,0,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60001.0,60000.0,61913.0,60001.0,63076.0,60001.0,60000.0,62301.0,0.0,60000.0,60000.0,63008.0,60001.0,60001.0
satellites2-60-fs,1,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60319.0,60001.0,60001.0,60000.0,62870.0,60390.0,60177.0,60000.0,0.0,60000.0,60000.0,62889.0,60000.0,60000.0
satellites2-60-fs,2,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60076.0,60000.0,60000.0,60001.0,62975.0,60001.0,60000.0,60001.0,0.0,60000.0,60000.0,62873.0,60630.0,60074.0
satellites2-60-fs,3,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60000.0,60000.0,60002.0,60000.0,62809.0,60001.0,60000.0,60001.0,0.0,60000.0,60003.0,62896.0,60000.0,60000.0
satellites2-60-fs,4,better,better,better,better,better,better,better,better,better,better,better,better,better,better,60001.0,60001.0,60001.0,60000.0,62915.0,60000.0,60000.0,60000.0,0.0,60000.0,60001.0,62630.0,60001.0,60000.0
satellites3-40,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60000.0,60001.0,60001.0,60001.0,60001.0,60001.0,0.0,60000.0,60005.0,60000.0,60000.0,60001.0
satellites3-40,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60001.0,60002.0,60000.0,60000.0,0.0,60000.0,60000.0,60001.0,60001.0,60000.0
satellites3-40,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60001.0,60000.0,60001.0,60002.0,60002.0,0.0,60001.0,60002.0,60000.0,60001.0,60000.0
satellites3-40,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60003.0,60000.0,60002.0,60010.0,60001.0,60000.0,60002.0,60001.0,0.0,60001.0,60009.0,60002.0,60000.0,60000.0
satellites3-40,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60001.0,60004.0,60000.0,60001.0,60001.0,60000.0,60005.0,0.0,60004.0,60000.0,60000.0,60000.0,60001.0
satellites3-40-fs,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,0.0,60000.0,60002.0,60000.0,60000.0,60000.0
satellites3-40-fs,1,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60001.0,60000.0,60000.0,60001.0,0.0,60001.0,60000.0,60001.0,60000.0,60000.0
satellites3-40-fs,2,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60001.0,0.0,60000.0,60000.0,60000.0,60000.0,60004.0
satellites3-40-fs,3,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60001.0,60001.0,60000.0,60000.0,60002.0,60001.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0
satellites3-40-fs,4,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,60000.0,60000.0,60003.0,60001.0,60000.0,60000.0,60000.0,60000.0,0.0,60000.0,60000.0,60000.0,60000.0,60000.0
sct1,0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,23430.15,28483.54,24616.14,51891.71,60005.0,38333.62,33644.71,31309.16,46695.07,22895.4,33187.01,34574.53,24659.64,21155.69
