Settings,,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off,default,emphasis_easycip,emphasis_feasibility,emphasis_hardlp,emphasis_optimality,heuristics_aggressive,heuristics_fast,heuristics_off,presolving_aggressive,presolving_fast,presolving_off,separating_aggressive,separating_fast,separating_off
,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
ProblemName,Seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neos-547911,4,46.91,102.55,79.56,36.68,123.2,25.44,28.89,28.61,44.05,77.29,56.52,67.91,43.31,45.71,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-548047,0,600.0,600.0,600.0,600.01,600.0,600.01,600.0,600.0,600.0,600.01,600.01,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548047,1,600.01,600.0,600.0,600.01,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548047,2,600.0,600.0,600.01,600.0,600.0,600.0,600.01,600.0,600.0,600.01,600.0,600.01,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548047,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548047,4,600.0,600.0,600.01,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548251,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548251,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.16,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548251,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548251,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-548251,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-551991,0,416.08,549.56,600.0,360.39,453.69,360.18,562.67,600.01,526.74,285.46,600.0,252.24,468.76,600.01,ok,ok,timelimit,ok,ok,ok,ok,timelimit,ok,ok,timelimit,ok,ok,timelimit
neos-551991,1,600.0,600.0,227.97,399.46,600.0,443.27,514.46,587.92,600.0,600.01,600.01,267.97,600.0,600.01,timelimit,timelimit,ok,ok,timelimit,ok,ok,ok,timelimit,timelimit,timelimit,ok,timelimit,timelimit
neos-551991,2,600.01,600.0,305.93,203.15,540.14,426.64,440.06,600.0,600.0,600.01,600.0,323.64,600.0,600.0,timelimit,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit
neos-551991,3,527.31,571.71,409.86,343.4,549.87,596.34,600.0,600.0,600.0,600.0,600.0,200.01,600.0,535.32,ok,ok,ok,ok,ok,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,ok
neos-551991,4,593.21,536.95,547.58,403.57,600.0,592.02,600.0,600.0,600.0,600.0,600.01,192.44,600.0,600.0,ok,ok,ok,ok,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit
neos-555001,0,1.05,11.67,43.49,16.61,23.62,1.65,0.99,0.97,1.68,0.79,4.09,5.63,58.24,82.31,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555001,1,1.25,0.5,36.58,43.24,2.96,17.99,0.94,1.08,23.88,0.94,2.93,3.1,189.55,600.0,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timelimit
neos-555001,2,1.22,21.72,48.41,0.59,4.14,4.38,8.65,10.4,1.28,0.89,2.12,3.99,32.92,64.33,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555001,3,1.2,24.97,22.85,5.37,3.25,1.59,1.63,3.18,1.75,0.71,25.29,2.93,30.2,139.77,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555001,4,10.54,9.62,33.79,4.58,3.15,2.04,1.1,1.03,1.28,0.64,28.37,3.2,62.47,161.16,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555298,0,101.34,205.7,129.01,264.51,600.0,147.04,288.33,345.45,600.0,356.43,257.22,600.02,150.94,103.82,ok,ok,ok,ok,timelimit,ok,ok,ok,timelimit,ok,ok,timelimit,ok,ok
neos-555298,1,68.19,155.86,122.98,99.12,600.0,86.05,184.74,167.41,147.6,105.4,127.47,600.0,65.24,157.37,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,timelimit,ok,ok
neos-555298,2,136.21,187.57,61.22,168.12,600.0,139.25,228.41,600.0,192.07,134.14,105.19,600.01,310.2,600.0,ok,ok,ok,ok,timelimit,ok,ok,timelimit,ok,ok,ok,timelimit,ok,timelimit
neos-555298,3,130.93,220.51,215.88,156.28,600.0,114.49,199.2,331.33,107.69,303.39,125.46,379.71,349.1,516.78,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555298,4,335.75,84.63,156.62,241.12,600.0,238.78,244.69,160.34,177.31,238.53,194.93,600.0,123.05,64.56,ok,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,timelimit,ok,ok
neos-555343,0,600.0,600.0,600.0,480.92,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555343,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555343,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555343,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555343,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555424,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555424,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555424,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555424,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555424,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555694,0,5.29,20.47,5.24,5.5,7.51,15.28,14.28,19.93,17.79,19.79,15.33,7.13,9.05,16.42,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555694,1,20.22,10.52,8.35,8.26,63.09,9.2,19.01,15.47,16.68,19.47,18.25,33.72,3.1,14.84,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555694,2,19.67,24.68,8.49,4.71,47.62,17.0,19.54,20.38,19.45,16.76,25.33,39.4,22.17,19.21,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555694,3,5.65,16.13,4.06,8.24,163.44,17.01,20.46,18.12,5.15,10.5,26.71,141.75,16.09,22.03,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555694,4,13.42,22.58,12.36,6.76,39.17,8.99,18.8,18.76,16.75,20.66,23.32,21.84,11.05,17.55,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555771,0,21.22,19.54,4.74,9.6,41.42,15.26,15.7,18.03,19.34,23.18,47.86,15.79,10.44,13.11,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555771,1,4.86,21.34,10.36,8.41,12.95,6.47,5.02,15.55,6.06,4.79,54.88,11.89,3.93,11.42,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555771,2,21.7,9.23,10.08,6.85,35.16,8.84,23.65,56.04,21.15,19.15,56.5,14.51,10.18,17.02,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555771,3,15.58,16.4,19.26,8.57,23.86,13.02,16.93,23.74,17.51,24.42,40.37,16.34,12.11,19.66,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555771,4,11.9,10.38,7.16,7.54,27.2,7.39,15.79,18.8,6.41,15.83,52.87,7.93,3.39,15.39,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-555884,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,12.44,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555884,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,12.48,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555884,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,33.65,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555884,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,16.16,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555884,4,600.0,600.0,600.0,600.0,600.0,600.04,600.0,600.0,21.48,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555927,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,17.02,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555927,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,17.05,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555927,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,43.27,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-555927,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,15.95,52.72,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,ok,timelimit,timelimit,timelimit,timelimit
neos-555927,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,20.29,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,ok,timelimit,timelimit,timelimit,timelimit,timelimit
neos-565672,0,668.76,600.02,613.42,600.02,,672.82,637.77,600.01,666.43,600.02,600.01,,607.85,600.01,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit
neos-565672,1,600.01,600.0,605.21,600.04,,624.51,625.82,600.0,600.02,600.02,600.02,,600.0,600.03,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit
neos-565672,2,642.71,600.02,600.01,600.03,,652.91,646.18,600.0,676.93,600.01,600.02,,600.0,600.5,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit
neos-565672,3,600.02,600.02,622.36,600.0,,614.97,629.98,600.0,677.44,600.02,617.44,,638.19,600.01,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit
neos-565672,4,671.3,600.0,631.27,600.01,,658.71,664.06,600.0,679.07,600.02,600.02,,600.0,600.03,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,,timelimit,timelimit
neos-565815,0,12.9,30.54,12.96,18.2,97.51,13.48,15.14,13.1,11.71,35.93,38.4,39.09,88.73,4.75,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-565815,1,8.45,35.57,8.9,14.17,150.88,11.82,12.96,18.92,9.56,41.18,32.49,121.2,7.34,4.39,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-565815,2,9.61,39.86,10.47,24.42,76.59,17.92,11.73,11.53,12.57,40.21,19.57,44.83,7.58,4.83,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-565815,3,8.46,36.23,10.24,20.8,58.71,11.77,10.51,24.66,11.64,37.2,39.06,35.62,9.33,3.98,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-565815,4,8.08,43.44,10.98,20.22,97.41,11.7,13.08,10.21,9.54,32.43,34.15,49.1,6.68,4.69,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-570431,0,15.76,14.54,32.86,25.03,78.09,28.24,19.24,21.43,15.39,16.5,66.67,23.43,15.64,21.36,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-570431,1,19.83,16.79,23.98,34.53,87.08,31.05,23.67,27.68,17.17,13.85,73.1,22.8,19.28,20.58,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-570431,2,18.91,18.76,21.54,16.68,67.54,19.93,16.74,18.39,18.25,17.21,58.98,22.58,30.3,18.67,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-570431,3,17.41,18.73,16.66,36.91,67.2,20.87,14.93,18.2,17.87,18.26,95.41,24.45,17.59,23.48,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-570431,4,20.1,19.67,20.92,24.38,69.4,26.44,19.14,51.44,19.3,17.12,54.66,24.12,16.52,19.64,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-574665,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-574665,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-574665,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-574665,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-574665,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-578379,0,296.97,600.0,365.8,600.0,278.28,284.11,345.37,348.76,600.01,417.01,600.0,248.27,315.4,321.77,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,ok,timelimit,ok,ok,ok
neos-578379,1,270.47,549.55,291.24,433.74,280.44,312.82,324.32,299.84,600.02,600.0,600.01,335.07,314.03,288.13,ok,ok,ok,ok,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
neos-578379,2,342.44,600.0,335.27,600.01,253.12,354.02,354.16,319.8,600.01,600.0,600.01,303.48,342.57,279.22,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
neos-578379,3,301.24,600.0,331.54,206.7,296.19,348.35,340.83,315.53,600.01,600.0,600.01,253.79,283.28,295.3,ok,timelimit,ok,ok,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
neos-578379,4,285.25,600.0,327.43,600.01,268.03,338.04,343.7,309.17,600.01,600.01,600.02,253.17,268.62,293.42,ok,timelimit,ok,timelimit,ok,ok,ok,ok,timelimit,timelimit,timelimit,ok,ok,ok
neos-582605,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-582605,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-582605,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-582605,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-582605,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-583731,0,6.7,8.88,10.85,1.85,1.42,7.03,8.65,7.59,8.97,7.06,3.62,1.39,7.13,9.5,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-583731,1,7.66,7.71,0.9,4.93,1.54,0.9,9.54,8.24,9.03,9.99,5.48,1.52,2.5,9.61,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-583731,2,7.3,9.6,7.24,3.64,1.62,10.18,6.82,9.32,6.6,7.58,6.36,1.62,2.83,6.88,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-583731,3,11.09,10.79,9.06,4.26,1.45,9.74,10.47,7.78,10.79,9.46,6.04,1.44,8.4,6.33,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-583731,4,7.81,7.69,7.04,4.43,1.4,8.03,8.59,6.07,8.32,6.7,3.15,1.38,9.73,9.08,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584146,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584146,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584146,2,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584146,3,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584146,4,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584851,0,29.54,10.67,6.73,35.28,45.76,30.55,24.97,35.54,29.45,10.79,7.49,31.19,29.44,9.77,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584851,1,33.58,11.15,6.72,74.27,54.19,43.82,30.23,25.75,33.65,12.34,11.55,28.24,33.56,7.78,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584851,2,35.27,11.56,8.5,131.47,51.02,32.31,33.83,21.78,35.52,12.57,9.85,33.35,35.32,7.07,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584851,3,34.86,11.19,6.52,97.49,58.12,37.95,31.7,27.5,34.18,10.62,10.95,37.99,34.43,7.25,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584851,4,30.52,11.12,6.2,166.3,44.75,32.37,25.51,24.24,30.71,15.8,17.21,28.92,31.66,8.56,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-584866,0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,better,timelimit,timelimit,timelimit
neos-584866,1,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584866,2,600.0,600.0,600.0,600.0,600.01,600.06,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584866,3,600.0,600.0,600.0,600.0,600.01,600.04,600.0,600.0,600.0,600.0,600.0,600.01,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-584866,4,600.0,600.0,600.0,600.01,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit,timelimit
neos-585192,0,27.07,569.35,28.31,600.0,50.74,40.86,27.94,25.5,37.33,600.0,600.0,31.89,28.78,22.58,ok,ok,ok,timelimit,fail_solution_infeasible,ok,ok,ok,ok,timelimit,timelimit,fail_solution_infeasible,ok,ok
neos-585192,1,23.0,600.0,31.47,600.0,50.69,32.05,32.51,27.2,33.52,600.0,600.0,31.7,24.66,26.53,ok,timelimit,ok,timelimit,ok,ok,ok,ok,ok,timelimit,timelimit,fail_solution_infeasible,ok,ok
neos-585192,2,26.62,301.15,26.78,600.0,51.92,35.37,58.04,33.35,37.39,600.0,413.77,33.56,33.84,20.92,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,timelimit,ok,ok,ok,ok
neos-585192,3,27.88,186.73,33.57,600.0,42.02,27.98,33.74,130.09,67.73,137.43,600.0,42.73,28.56,23.71,ok,ok,ok,timelimit,ok,ok,ok,ok,ok,ok,timelimit,ok,ok,ok
neos-585192,4,32.22,587.78,26.75,529.58,47.39,33.54,42.19,27.6,62.37,252.16,105.26,39.74,25.39,26.84,ok,ok,ok,ok,fail_solution_infeasible,ok,ok,ok,ok,ok,fail_objective_value,ok,ok,ok
neos-585467,0,6.56,78.48,5.89,136.72,12.78,7.23,5.81,5.94,8.78,217.57,65.98,9.04,6.51,7.76,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
neos-585467,1,6.32,39.58,6.15,69.47,13.69,7.65,7.3,6.33,6.61,32.73,120.39,9.73,7.01,7.72,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
